Vehicle Make;Vehicle Model;Vehicle Description;Vehicle Price including VAT;Vehicle Kind;Vehicle CO2;Fuel Type;Maximum Weight
BM;X31300005A0BU7G;BMW X3              G01 xDrive  M40i A MPerformance         ;6.65E+11;V;188;B;2455
OP;VIA1601L4M6DM7G;OPEL VIVARO         Combi L1H1 1,6CDTI BiTur ecoFL 92kW MT6 ;3.274E+11;V;145;D;2840
OP;VIA16LX24M6DM7G;OPEL VIVARO         Combi L2H1 1,6CDTI BiTu ecoFL 107kW MT6 ;3.44E+11;V;152;D;3020
OP;VIA1602L4M6DM7G;OPEL VIVARO         Combi L2H1 1,6CDTI BiTur ecoFL 92kW MT6 ;3.36E+11;V;145;D;3020
TE;MOX000204O0SU7D;TESLA MODEL X       90 D                                    ;1.127E+13;V;0;E;0
TE;MOX000304O0SU7D;TESLA MODEL X       P100 D                                  ;1.6795E+13;V;0;E;0
LR;DSP200505A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 Busin Design SE Aut 5+2     ;4.323E+11;V;139;D;2640
LR;DSP200C05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design HSE Aut        ;4.9783E+11;V;139;D;2505
LR;DSP200D05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design HSE Aut 5+2    ;5.1013E+11;V;139;D;2640
LR;DSP200E05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design HSE Luxury Aut ;5.5793E+11;V;139;D;2505
KI;SOR220105M6DU6K;KIA SORENTO         2,2 CRDi AWD Business 5P                ;3.3926E+11;V;159;D;2510
KI;SOR220205M6DU6K;KIA SORENTO         2,2 CRDi AWD Business 7P                ;3.5029E+11;V;159;D;2590
KI;SOR220005A6DU6K;KIA SORENTO         2,2 CRDi AWD Business AT 5P             ;3.5462E+11;V;174;D;2510
KI;SOR220105A6DU6K;KIA SORENTO         2,2 CRDi AWD Business AT 7P             ;3.6524E+11;V;174;D;2620
KI;SOR220205A6DU6K;KIA SORENTO         2,2 CRDi AWD Business Luxury AT 5P      ;4.5372E+11;V;174;D;2510
KI;SOR220305A6DU6K;KIA SORENTO         2,2 CRDi AWD Business Luxury AT 7P      ;4.6434E+11;V;174;D;2620
KI;SOR220405A6DU6K;KIA SORENTO         2,2 CRDi AWD Busin Prem AT 5P           ;4.0063E+11;V;174;D;2510
KI;SOR220505A6DU6K;KIA SORENTO         2,2 CRDi AWD Busin Prem AT 7P           ;4.1125E+11;V;174;D;2620
KI;SOR22EEX5M6DU6K;KIA SORENTO         2,2 CRDi AWD EX 5P                      ;3.444E+11;V;159;D;2510
FO;TRA22TR14M6DV4H;FORD TRANSIT        Jatko-ohjaamoalusta 355 2,2 TDCi 125 hv ;3.531E+11;U;204;D;0
FO;TRA2201T4M6DV4H;FORD TRANSIT        Jatko-ohjaamoalusta 355 2,2 TDCi 155 hv ;3.681E+11;U;204;D;0
FO;TRA2203T4M6DV4H;FORD TRANSIT        Jatko-ohjaamoalusta 355 2,2 TDCi 155 hv ;3.981E+11;U;204;D;0
FO;TRA22TR12M6DV5D;FORD TRANSIT        Alusta 350 2,2TDCi 155hv Tre L5 RWD 3,15;3.641E+11;U;204;D;3500
FO;KUG15TI15M0BU4I;FORD KUGA           1,5 EcoBoost 150 hv FWD M6 Titanium 5d  ;2.498E+11;V;143;B;2100
FO;KUG15TR15M0BU4I;FORD KUGA           1,5 EcoBoost 150 hv FWD M6 Trend 5d     ;2.305E+11;V;143;B;2100
OP;VIA160004M6DV7G;OPEL VIVARO         CreVan Spo L2H1 1,6CDTI BiT ecoFL 107kW ;3.756E+11;V;164;D;2950
OP;VIA16E1X4M6DV7G;OPEL VIVARO         Van Edi L1H1 1,6CDTIBiTu ecoFL 107kW MT ;3.065E+11;U;160;D;2980
OP;VIA1601E4M6DV7G;OPEL VIVARO         Van Edi L1H1 1,6CDTIBiTu ecoFL 92kW MT6 ;2.985E+11;U;155;D;2980
OP;VIA1602E4M6DV7G;OPEL VIVARO         Van Edi L1H1 1,6CDTITurbo ecoFL 70kW MT6;2.865E+11;U;160;D;2960
LR;DSP200F05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design HSE Lux Aut 5+2;5.7023E+11;V;139;D;2640
LR;DSP200G05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design SE Aut         ;4.4266E+11;V;139;D;2505
LR;DSP200H05A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 Busin Design SE Aut 5+2     ;4.5496E+11;V;139;D;2640
KI;SOR2201E5M6DU6K;KIA SORENTO         2,2 CRDi AWD EX 7P                      ;3.5544E+11;V;159;D;2590
KI;SPO16URL5M6BU6K;KIA SPORTAGE        1,6 ISG Urban LX EcoDynamics            ;2.0536E+11;V;147;B;1895
KI;SPO160005M6BU6K;KIA SPORTAGE        1,6 T-GDI AWD GT-Line                   ;3.2363E+11;V;177;B;2170
KI;SPO160105M6BU6K;KIA SPORTAGE        1,6 T-GDI Urban GT-Line                 ;2.945E+11;V;169;B;2120
KI;SPO17URL5M6DU6K;KIA SPORTAGE        1,7 CRDi ISG Urban LX EcoDynamics 115hv ;2.3123E+11;V;119;D;2000
KI;SPO200005A6DU6K;KIA SPORTAGE        2,0 AWD CRDi Busin Prem AT 136hv        ;3.507E+11;V;154;D;2250
KI;SPO200105A6DU6K;KIA SPORTAGE        2,0 AWD CRDi Busin Prem AT 185hv        ;3.6191E+11;V;166;D;2250
KI;SPO20EEX5M6DU6K;KIA SPORTAGE        2,0 AWD CRDi EX 136hv                   ;2.9429E+11;V;139;D;2250
KI;SPO20EEX5A6DU6K;KIA SPORTAGE        2,0 AWD CRDi EX AT 136hv                ;3.0602E+11;V;154;D;2250
FO;TRA2205T4M6DV4H;FORD TRANSIT        Jatko-ohjaamoalusta 355 2,2 TDCi 125 hv ;3.921E+11;U;255;D;0
FO;KUG15TI15A0BU4I;FORD KUGA           1,5 EcoBoost 182 hv AWD A6 Titanium 5d  ;2.948E+11;V;171;B;2200
FO;KUG15TI25A0BU4I;FORD KUGA           1,5 EcoBoost 182 hv AWD A6 Tita Busi 5d ;3.033E+11;V;171;B;2200
FO;KUG20TR15M0DU4I;FORD KUGA           2,0 TDCi 120 hv FWD M6 Trend 5d         ;2.518E+11;V;120;D;2250
FO;KUG20TR15A0DU4I;FORD KUGA           2,0 TDCi 150 hv AWD M6 Trend 5d         ;2.868E+11;V;135;D;2250
FO;KUG2001T5M0DU4I;FORD KUGA           2,0 TDCi 150 hv FWD M6 Trend 5d         ;2.698E+11;V;122;D;2250
FO;KUG2001T5A0DU4I;FORD KUGA           2,0 TDCi 150 hv PoShift AWD A6 Trend 5d ;3.008E+11;V;140;D;2230
FO;KUG20TI15A0DU4I;FORD KUGA           2,0TDCi 150 hv AWD M6 Titanium 5d       ;3.061E+11;V;135;D;2250
FO;KUG20TI15M0DU4I;FORD KUGA           2,0TDCi 150 hv FWD M6 Titanium 5d       ;2.891E+11;V;122;D;2250
FO;KUG2002T5A0DU4I;FORD KUGA           2,0TDCi 150 hv PoShift AWD A6 Titan 5d  ;3.201E+11;V;140;D;2230
FO;KUG20TI25A0DU4I;FORD KUGA           2,0TDCi 150 hv PoShiAWD A6 Tita Busi 5d ;3.273E+11;V;140;D;2230
OP;VIA16E2X4M6DV7G;OPEL VIVARO         Van Edi L2H1 1,6CDTIBiT ecoFL 107kW MT6 ;3.151E+11;U;164;D;3040
OP;VIA1603E4M6DV7G;OPEL VIVARO         Van Edi L2H1 1,6CDTIBiTu ecoFL 92kW MT6 ;3.071E+11;U;159;D;3040
OP;VIA1604E4M6DV7G;OPEL VIVARO         Van Edi L2H1 1,6CDTITu ecoFL 70kW MT6   ;2.951E+11;U;164;D;3030
OP;VIA160104M6DV7G;OPEL VIVARO         Van Edi L2H2 1,6CDTIBiTu ecoFL 92kW MT6 ;3.176E+11;U;178;D;3070
MA;MA622PRM4M6DZ6J;MAZDA MAZDA6        Sedan 2,2 150 SKYACTIVD Prem 6MT 4ov YD2;2.655E+11;V;104;D;2055
MA;MA622PUS4A6DZ6J;MAZDA MAZDA6        Sedan 2,2 150 SKYACTIVD Prem Pl 6AT 4ov ;3.08E+11;V;127;D;2070
MA;MA622PUS4M6DZ6J;MAZDA MAZDA6        Sedan 2,2 150 SKYACTIVD Prem Pl 6MT 4ov ;2.885E+11;V;104;D;2055
MA;MA622LUY4A6DZ6J;MAZDA MAZDA6        Sedan 2,2 175 SKYACTIVD Lux 6AT 4ov YG1 ;3.585E+11;V;127;D;2070
MA;MA62201L4A6DZ6J;MAZDA MAZDA6        Sedan 2,2 175 SKYACTIVD Lux 6AT 4ov YG2 ;3.585E+11;V;127;D;2070
MA;MA622PRM5A6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD Prem 6AT 5ov;2.925E+11;V;129;D;2110
MA;MA622PRM5M6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD Prem 6MT 5ov;2.73E+11;V;110;D;2090
MA;MA622PUS5A6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD Prem Pl 6AT ;3.155E+11;V;129;D;2110
MA;MA622PUS5M6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD Prem Pl 6MT ;2.96E+11;V;110;D;2090
KI;SPO200205A6DU6K;KIA SPORTAGE        2,0 AWD CRDi GT-LineAT 185hv            ;3.7636E+11;V;166;D;2250
FO;KUG2002T5M0DU4I;FORD KUGA           2,0TDCi 180 hv AWD M6 Titanium 5d       ;3.241E+11;V;135;D;2250
FO;KUG2003T5A0DU4I;FORD KUGA           2,0TDCi 180 hv PoShift AWD A6 Titan 5d  ;3.381E+11;V;140;D;2230
OP;VIA160204M6DV7G;OPEL VIVARO         Van Sporti L1H1 1,6CDTI BiTu ecoFL 107kW;3.28E+11;U;160;D;2980
OP;VIA160304M6DV7G;OPEL VIVARO         Van Sporti L2H1 1,6CDTI BiTu ecoFL 107kW;3.366E+11;U;164;D;3040
OP;VIA16L114M6DM7G;OPEL VIVARO         Combi L1H1 1,6CDTI BiTu ecoFL 107kW MT6 ;3.354E+11;V;152;D;2840
MA;MA622LUY5A6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 175 SKYACTIVD AWD Lux 6AT ;4.03E+11;V;143;D;2150
MA;MA62201L5A6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 175 SKYACTIVD AWD Lux 6AT ;4.03E+11;V;143;D;2150
MA;MA625LUY5A6BW6J;MAZDA MAZDA6        Spo Wagon 2,5 192 SKYACTIVG Lux 6AT 5ov ;3.47E+11;V;150;B;2065
MA;MA62501L5A6BW6J;MAZDA MAZDA6        Spo Wagon 2,5 192 SKYACTIVG Lux 6AT 5ov ;3.47E+11;V;150;B;2065
MA;MA625LUY4A6BZ6J;MAZDA MAZDA6        Sedan 2,5 192 SKYACTIVG Lux 6AT 4ov YC1 ;3.395E+11;V;148;B;2000
MA;MA62501L4A6BZ6J;MAZDA MAZDA6        Sedan 2,5 192 SKYACTIVG Lux 6AT 4ov YC2 ;3.395E+11;V;148;B;2000
MA;MA620ACE5M6BW6J;MAZDA MAZDA6        Spo Wagon 2,0 145 SKYACTIVG Active 6MT 5;2.215E+11;V;131;B;2000
MA;MA620PRM5M6BW6J;MAZDA MAZDA6        Spo Wagon 2,0 145 SKYACTIVG Prem 6MT 5ov;2.47E+11;V;131;B;2000
MA;MA620PUS5M6BW6J;MAZDA MAZDA6        Spo Wagon 2,0 145 SKYACTIVG Prem Pl 6MT ;2.7E+11;V;131;B;2000
MA;MA620PRM5A6BW6J;MAZDA MAZDA6        Spo Wagon 2,0 165 SKYACTIVG Prem 6AT 5ov;2.715E+11;V;139;B;2020
MA;MA620PUS5A6BW6J;MAZDA MAZDA6        Spo Wagon 2,0 165 SKYACTIVG Prem Pl 6AT ;2.945E+11;V;139;B;1975
MA;MA622ACE5M6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD Active 6MT 5;2.515E+11;V;110;D;2090
MA;MA62201P5A6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD AWD Prem Pl ;3.525E+11;V;143;D;2150
MA;MA62201P5M6DW6J;MAZDA MAZDA6        Spo Wagon 2,2 150 SKYACTIVD AWD Prem Pl ;3.33E+11;V;132;D;2135
MA;MA620ACE4M6BZ6J;MAZDA MAZDA6        Sedan 2,0 145 SKYACTIVG Active 6MT 4ov Y;2.14E+11;V;129;B;1935
MA;MA620PRM4M6BZ6J;MAZDA MAZDA6        Sedan 2,0 145 SKYACTIVG Prem 6MT 4ov YA2;2.395E+11;V;129;B;1935
MA;MA620PUS4M6BZ6J;MAZDA MAZDA6        Sedan 2,0 145 SKYACTIVG Prem Pl 6MT 4ov ;2.625E+11;V;129;B;1935
MA;MA620PRM4A6BZ6J;MAZDA MAZDA6        Sedan 2,0 165 SKYACTIVG Prem 6AT 4ov YB1;2.64E+11;V;139;B;1975
MA;MA620PUS4A6BZ6J;MAZDA MAZDA6        Sedan 2,0 165 SKYACTIVG Prem Pl 6AT 4ov ;2.87E+11;V;139;B;1975
MA;MA622ACE4M6DZ6J;MAZDA MAZDA6        Sedan 2,2 150 SKYACTIVD Active 6MT 4ov Y;2.44E+11;V;104;D;2055
MA;MA622PRM4A6DZ6J;MAZDA MAZDA6        Sedan 2,2 150 SKYACTIVD Prem 6AT 4ov YE1;2.85E+11;V;127;D;2070
LR;DSP20HSE5A9BU6J;LAND ROVER DISCOVERY2,0 Si4 HSE Aut                         ;4.945E+11;V;191;B;2505
LR;DSP2001H5A9BU6J;LAND ROVER DISCOVERY2,0 Si4 HSE Aut 5+2                     ;5.083E+11;V;197;B;2600
LR;DSP200005A9BU6J;LAND ROVER DISCOVERY2,0 Si4 HSE Luxury Aut                  ;5.525E+11;V;191;B;2505
LR;DSP200105A9BU6J;LAND ROVER DISCOVERY2,0 Si4 HSE Luxury Aut 5+2              ;5.663E+11;V;197;B;2600
LR;DSP20SEE5A9BU6J;LAND ROVER DISCOVERY2,0 Si4 SE Aut                          ;4.415E+11;V;191;B;2505
LR;DSP2001S5A9BU6J;LAND ROVER DISCOVERY2,0 Si4 SE Aut 5+2                      ;4.553E+11;V;197;B;2600
LR;DSP200005M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 E-Capability PURE           ;3.745E+11;V;129;D;2505
LR;DSP20HSE5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE                         ;4.745E+11;V;134;D;2505
LR;DSP2001H5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE 5+2                     ;4.883E+11;V;139;D;2640
LR;DSP20HSE5A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Aut                     ;4.985E+11;V;139;D;2505
LR;DSP2001H5A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Aut 5+2                 ;5.123E+11;V;139;D;2640
LR;DSP200105M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Luxury                  ;5.355E+11;V;134;D;2505
LR;DSP200205M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Luxury 5+2              ;5.493E+11;V;139;D;2640
LR;DSP200605A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Luxury Aut              ;5.605E+11;V;139;D;2505
FO;TRA221LT4M6DV3K;FORD TRANSIT        Van 470 2,2 TDCi 155 hv Trend L4 H3 taka;4.003E+11;U;236;D;0
LR;DSP200705A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 HSE Luxury Aut 5+2          ;5.743E+11;V;139;D;2640
LR;DSP200305M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 PURE                        ;3.71E+11;V;134;D;2505
LR;DSP200405M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 PURE 5+2                    ;3.879E+11;V;139;D;2640
LR;DSP200805A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 PURE Aut                    ;3.835E+11;V;139;D;2505
LR;DSP200905A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 PURE Aut5+2                 ;4.004E+11;V;139;D;2640
LR;DSP20SEE5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 SE                          ;4.185E+11;V;134;D;2505
LR;DSP2001S5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 150 SE 5+2                      ;4.323E+11;V;139;D;2640
LR;DSP20SEE5A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 SE Aut                      ;4.425E+11;V;139;D;2505
LR;DSP2001S5A9DU6J;LAND ROVER DISCOVERY2,0 TD4 150 SE Aut 5+2                  ;4.563E+11;V;139;D;2640
LR;DSP2002H5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 180 HSE                         ;4.975E+11;V;134;D;2505
LR;DSP2003H5M6DU6J;LAND ROVER DISCOVERY2,0 TD4 180 HSE 5+2                     ;5.113E+11;V;139;D;2640
LR;DSP2002H5A9DU6J;LAND ROVER DISCOVERY2,0 TD4 180 HSE Aut                     ;5.215E+11;V;139;D;2505
FO;CMG100005M6BM4B;FORD GRAND C-MAX    1,0 EcoBoost 125 hv Start/Stop Edition M;2.165E+11;V;118;B;2150
FO;CMG10TI25M6BM4B;FORD GRAND C-MAX    1,0 EcoBoost 125 hv Start/Stop Titanium ;2.31E+11;V;118;B;2150
VW;TRA2007K4A0DM6E;VOLKSWAGEN TRANSPORTKombi pitk� 2,0 TDI 110 kW 4Motion DSG 2;4.272E+11;V;164;D;3200
FO;TRA20TR15M6DM7E;FORD TRANSIT        Kombi 310 2,0TDCi 130hv M6 Eve Tre L3H2 ;3.826E+11;V;162;D;3140
FO;TRA2001T5M6DM7E;FORD TRANSIT        Kombi 310 2,0TDCi 130hv M6 Eve Tre L3H2 ;3.826E+11;V;162;D;3140
FO;TRA2002T5M6DM7E;FORD TRANSIT        Kombi 310 2,0TDCi 130hv M6 Eve Tre L3H3 ;3.955E+11;V;162;D;3140
FO;TRA2003T5M6DM7E;FORD TRANSIT        Kombi 310 2,0TDCi 130hv M6 Eve Tre L3H3 ;3.955E+11;V;162;D;3140
FO;TRA2002T5A6DM6I;FORD TRANSIT        Komb 350 2,0TDCi 130hv A6 Etuv Tren L2H2;3.966E+11;V;183;D;0
FO;TRA2003T5A6DM6I;FORD TRANSIT        Komb 350 2,0TDCi 130hv A6 Etuv Tren L2H3;4.095E+11;V;183;D;0
FO;TRA2007T2M6DV6I;FORD TRANSIT        350 2,0TDCi 170hv M6AWD Trend L3H3      ;4.336E+11;U;226;D;3500
FO;TRA2008T5A6DM6I;FORD TRANSIT        Komb 350 2,0TDCi 170hv A6 Etuv Tren L3H2;4.276E+11;V;183;D;0
FO;TRA2009T5A6DM6I;FORD TRANSIT        Komb 350 2,0TDCi 170hv A6 Etuv Tren L3H3;4.405E+11;V;183;D;0
FO;TRA200IT2M6DV6I;FORD TRANSIT        350 2,0TDCi 170hv M6AWD Trend L3H2      ;4.207E+11;U;226;D;3500
FO;TRA200CT2A6DV6I;FORD TRANSIT        310 2,0TDCi 130hv A6Etuveto Trend L2H2  ;3.452E+11;U;194;D;3140
FO;TRA200JT2M6DV6I;FORD TRANSIT        350 2,0TDCi 130hv M6AWD Trend L2H2      ;3.905E+11;U;226;D;3500
FO;TRA200DT2A6DV6I;FORD TRANSIT        310 2,0TDCi 170hv A6Etuveto Trend L2H2  ;3.654E+11;U;194;D;3140
FO;TRA200KT2M6DV6I;FORD TRANSIT        350 2,0TDCi 170hv M6AWD Trend L2H2      ;4.107E+11;U;226;D;3500
FO;TOC20TI15A6DM6I;FORD TOURNEO CUSTOM 310 2,0TDCi 130hv A6Etuveto Titan L1H1  ;4.085E+11;V;181;D;0
FO;TOC2001T5A6DM6I;FORD TOURNEO CUSTOM 310 2,0TDCi 130hv A6Etuveto Titan L2H1  ;4.175E+11;V;181;D;0
FO;TCU2006T5A6DM6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Tren Komb L2H1 ;4.127E+11;V;181;D;0
FO;TCU2007T5A6DM6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Tren Komb L2H2 ;4.222E+11;V;181;D;0
FO;TCU2004T5A6DV6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Trend Van L1H1 ;3.551E+11;U;178;D;3140
FO;TCU2005T5A6DV6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Trend Van L1H2 ;3.646E+11;U;184;D;3140
FO;TCU2006T5A6DV6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Trend Van L2H1 ;3.641E+11;U;182;D;3140
FO;TCU2007T5A6DV6I;FORD TRANSIT CUSTOM 310 2,0TDCi 170hv A6Etuv Trend Van L2H2 ;3.736E+11;U;184;D;3140
FO;TCU20TR14A6DV6I;FORD TRANSIT CUSTOM 340 2,0TDCi 130hv A6Etuv Tre Jat-oh Van ;3.707E+11;V;182;D;3365
FO;TCU2008T5A6DM6I;FORD TRANSIT CUSTOM 340 2,0TDCi 130hv A6Etuv Tren Komb L2H1 ;3.926E+11;V;181;D;0
JA;FPA300005A8DU7D;JAGUAR F-PACE       30d AWD Aut Prestige                    ;6.57E+11;V;159;D;2570
JA;FPA300105A8DU7D;JAGUAR F-PACE       30d AWD Aut Pure                        ;6.2E+11;V;159;D;2570
JA;FPA300205A8DU7D;JAGUAR F-PACE       30d AWD Aut R-Sport                     ;6.85E+11;V;159;D;2570
JA;FPA300305A8DU7D;JAGUAR F-PACE       30d AWD Aut S                           ;7.6E+11;V;159;D;2570
JA;FPA300205A8BU7D;JAGUAR F-PACE       35t AWD Aut Pure                        ;6.19E+11;V;209;B;2500
JA;FPA200005M6DU7D;JAGUAR F-PACE       E-Performance Prestige                  ;4.621E+11;V;126;D;2380
VW;AMA3007H4A0DP7A;VOLKSWAGEN AMAROK   DC High 3,0TDI 165kW4MOT 3300kg         ;4.35E+11;V;212;D;3300
VW;AMA3008H4A0DP7A;VOLKSWAGEN AMAROK   DC High 3,0TDI 165kW4MOT 3300kg ilman t ;4.35E+11;U;212;D;3300
VW;AMA3009H4A0DP7A;VOLKSWAGEN AMAROK   DC High 3,0TDI 165kW4MOT 3300kg ilman t ;4.35E+11;U;212;D;3300
FO;TCU220DT4M6DV4H;FORD TRANSIT CUSTOM 330 2,2TDCi 125hv Trend M6 Van N1 L2H2 F;3.304E+11;U;189;D;3325
FO;TCU220AT4M6DM4H;FORD TRANSIT CUSTOM 330 2,2TDCi 155hv Trend M6 Kombi M1 L2H1;3.908E+11;V;181;D;3325
FO;TCU220BT4M6DM4H;FORD TRANSIT CUSTOM 330 2,2TDCi 155hv Trend M6 Kombi M1 L2H2;4.004E+11;V;181;D;0
FO;TCU220ET4M6DV4H;FORD TRANSIT CUSTOM 330 2,2TDCi 155hv Trend M6 Van N1 L2H1 F;3.408E+11;U;189;D;3325
FO;TCU220FT4M6DV4H;FORD TRANSIT CUSTOM 330 2,2TDCi 155hv Trend M6 Van N1 L2H2 F;3.504E+11;U;189;D;3325
FO;TRA2004T5M6DM7E;FORD TRANSIT        Kombi 350 2,0TDCi 130hv M6 Eve Tre L2H2 ;3.796E+11;V;167;D;3500
FO;TRA2005T5M6DM7E;FORD TRANSIT        Kombi 350 2,0TDCi 130hv M6 Eve Tre L2H3 ;3.925E+11;V;167;D;3500
FO;TRA2006T5M6DM7E;FORD TRANSIT        Kombi 350 2,0TDCi 130hv M6 Eve Tre L3H2 ;3.896E+11;V;167;D;3500
FO;TRA2007T5M6DM7E;FORD TRANSIT        Kombi 350 2,0TDCi 130hv M6 Eve Tre L3H3 ;4.025E+11;V;167;D;3500
FO;TRA20TR12A6DV6I;FORD TRANSIT        Alusta 310 2,0TDCi 130hv A6 Etuv Tren L2;3.219E+11;U;190;D;3140
FO;TOC20TR15A6DM6I;FORD TOURNEO CUSTOM 310 2,0TDCi 130hv A6Etuveto Trend L1H1  ;3.891E+11;V;181;D;0
FO;TCU2009T5A6DM6I;FORD TRANSIT CUSTOM 340 2,0TDCi 130hv A6Etuv Tren Komb L2H2 ;4.021E+11;V;183;D;0
JA;FPA200105M6DU7D;JAGUAR F-PACE       E-Performance Pure                      ;4.259E+11;V;126;D;2380
JA;FPA200205M6DU7D;JAGUAR F-PACE       E-Performance R-Sport                   ;4.901E+11;V;129;D;2380
JA;XF12003P4A8DZ7D;JAGUAR XF           20d AWD Portfolio Aut                   ;5.42E+11;V;129;D;2320
JA;XF1200H04A8DZ7D;JAGUAR XF           20d AWD Prestige Aut                    ;5.05E+11;V;129;D;2320
JA;XF1200I04A8DZ7D;JAGUAR XF           20d AWD Prestige Business Aut           ;4.555E+11;V;129;D;2320
JA;XF1200J04A8DZ7D;JAGUAR XF           20d AWD Pure Aut                        ;4.74E+11;V;129;D;2320
JA;XF1200K04A8DZ7D;JAGUAR XF           20d AWD Pure Business Aut               ;4.375E+11;V;129;D;2320
JA;XF1200L04A8DZ7D;JAGUAR XF           20d AWD R-Sport Business Aut            ;4.76E+11;V;129;D;2320
JA;XF12004P4A8DZ7D;JAGUAR XF           20d Portfolio Aut                       ;5.17E+11;V;114;D;2280
JA;XF1200M04A8DZ7D;JAGUAR XF           20d Prestige Aut                        ;4.8E+11;V;114;D;2280
ME;CIT150104M6DV7D;MERCEDES-BENZ CITAN 111CDI K pitk� A3                       ;2.481E+11;U;119;D;2200
ME;CIT120004M6BV7D;MERCEDES-BENZ CITAN 112 K keskipitk� A2                     ;2.13E+11;U;140;B;1920
TE;MOS000104O0SZ7D;TESLA MODEL S       75 Business Economy                     ;8.28E+11;V;0;E;0
FO;FIE100003M5BH4H;FORD FIESTA         1,0 EcoBo 140hv St/St Red Edit M5 3ov   ;1.834E+11;V;104;B;1550
VO;V40200104M6DM7E;VOLVO V40           D2 Edition 90                           ;2.615E+11;V;94;D;1920
VO;V40200504M6DM7E;VOLVO V40           D3 Edition 90                           ;2.795E+11;V;101;D;1980
VO;V40200A04M6DM7E;VOLVO V40           D2 Business Edition 90                  ;2.535E+11;V;94;D;1920
VO;V40200704A6DM7E;VOLVO V40           D2 Business Edition 90 aut              ;2.575E+11;V;104;D;1995
VO;V40200904A6DM7E;VOLVO V40           D2 Edition 90 aut                       ;2.655E+11;V;104;D;1995
VO;V40200C04M6DM7E;VOLVO V40           D3 Business Edition 90                  ;2.715E+11;V;101;D;1980
VO;V40200A04A6DM7E;VOLVO V40           D3 Business Edition 90 aut              ;2.855E+11;V;108;D;1995
AU;RS6400104A8BW6F;AUDI RS6            Avant Performance 4,0 V8 TFSI 445 kW qua;1.2414E+13;V;223;B;2580
LR;RAN300105A8DU7B;LAND ROVER RANGE ROVTDV6 SVAutobiographyLWB                 ;1.85E+13;V;182;D;3090
LR;RAN500105A8BU7B;LAND ROVER RANGE ROVV8 Supercharged SVA SVAutobiography Dyna;1.744E+13;V;299;B;3100
NI;NV3160005M6DV7A;NISSAN NV300        Van 1,6 dCi 125 6M L1H1 1.2t FWD Comf. B;3.1358E+11;U;155;D;2980
NI;NV3160105M6DV7A;NISSAN NV300        Van 1,6 dCi 125 6M L1H1 1.2t FWD Comf. B;3.1141E+11;U;155;D;2980
NI;NV3160205M6DV7A;NISSAN NV300        Van 1,6 dCi 125 6M L1H1 1.2t FWD Comf. G;3.1544E+11;U;155;D;2980
NI;NV3160305M6DV7A;NISSAN NV300        Van 1,6 dCi 125 6M L1H1 1.2t FWD Comf. G;3.1327E+11;U;155;D;2980
NI;NV3160405M6DV7A;NISSAN NV300        Van 1,6 dCi 125 6M L1H1 1.2t FWD ComfBli;3.0627E+11;U;155;D;2980
